,Quarter,Banks,1. Gross Advances_Domestic Operation,1. Gross Advances_Global Operation,1. Gross Advances_Overseas Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Domestic Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Global Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Overseas Operation,a. Sub-standard advances_Domestic Operation,a. Sub-standard advances_Global Operation,a. Sub-standard advances_Overseas Operation,b.  Doubtful advances_Domestic Operation,b.  Doubtful advances_Global Operation,b.  Doubtful advances_Overseas Operation,c.  Loss advances_Domestic Operation,c.  Loss advances_Global Operation,c.  Loss advances_Overseas Operation,9. Gross NPAs to Gross Advances (%)_Domestic Operation,9. Gross NPAs to Gross Advances (%)_Global Operation,9. Gross NPAs to Gross Advances (%)_Overseas Operation,12. Provisions for NPAs at end of the FY_Domestic Operation,12. Provisions for NPAs at end of the FY_Global Operation,12. Provisions for NPAs at end of the FY_Overseas Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Domestic Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Global Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Overseas Operation,14. Net Advances_Domestic Operation,14. Net Advances_Global Operation,14. Net Advances_Overseas Operation,15. Net NPAs_Domestic Operation,15. Net NPAs_Global Operation,15. Net NPAs_Overseas Operation,16. Net NPAs to Net Advances (%)_Domestic Operation,16. Net NPAs to Net Advances (%)_Global Operation,16. Net NPAs to Net Advances (%)_Overseas Operation,17. Restructured Standard Advances_Domestic Operation,17. Restructured Standard Advances_Global Operation,17. Restructured Standard Advances_Overseas Operation,18. Restructured Std Adv to Gross Advances (%)_Domestic Operation,18. Restructured Std Adv to Gross Advances (%)_Global Operation,18. Restructured Std Adv to Gross Advances (%)_Overseas Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Domestic Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Global Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Overseas Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Domestic Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Global Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Overseas Operation,21. Loans sold to ARCs (April to date)_Domestic Operation,21. Loans sold to ARCs (April to date)_Global Operation,21. Loans sold to ARCs (April to date)_Overseas Operation,22. Loss or gain on loan sales (April to date)_Domestic Operation,22. Loss or gain on loan sales (April to date)_Global Operation,22. Loss or gain on loan sales (April to date)_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
2567,2019Q2,CITIBANK N.A,627962869000,627962869000,0,8335995000,8335995000,0,3812175000,3812175000,0,2719718000,2719718000,0,1804102000,1804102000,0,1.327466,1.327466,,5142472000,5142472000,0,86.423383,86.423383,,622796951000,622796951000,0,3071411000,3071411000,0,0.493164,0.493164,,421437000,421437000,0,0.067112,0.067112,,8757432000,8757432000,0,1.394578,1.394578,,100204000,,,7500000,,,1,0,0,0
2568,2019Q2,COOPERATIEVE RABOBANK U.A.,39284538000,39284538000,0,63266000,63266000,0,0,0,0,63266000,63266000,0,0,0,0,0.161046,0.161046,,63266000,63266000,0,100,100,,39221272000,39221272000,0,0,0,0,0,0,,0,0,0,0,0,,63266000,63266000,0,0.161046,0.161046,,,,,,,,1,0,0,0
2569,2019Q2,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,45650033000,45650033000,0,31695000,31695000,0,0,0,0,0,0,0,31695000,31695000,0,0.06943,0.06943,,31695000,31695000,0,100,100,,45618338000,45618338000,0,0,0,0,0,0,,0,0,0,0,0,,31695000,31695000,0,0.06943,0.06943,,,,,,,,1,0,0,0
2570,2019Q2,CREDIT SUISSE AG,12860864000,12860864000,0,2600000000,2600000000,0,2600000000,2600000000,0,0,0,0,0,0,0,20.216371,20.216371,,2048795000,2048795000,0,78.799808,78.799808,,10812069000,10812069000,0,551205000,551205000,0,5.098053,5.098053,,0,0,0,0,0,,2600000000,2600000000,0,20.216371,20.216371,,,,,,,,1,0,0,0
2571,2019Q2,"CTBC BANK CO., LTD.",9683554000,9683554000,0,31618000,31618000,0,0,0,0,31618000,31618000,0,0,0,0,0.326512,0.326512,,38118000,38118000,0,184.45822,184.45822,,9625232000,9625232000,0,-26704000,-26704000,0,-0.277437,-0.277437,,0,0,0,0,0,,31618000,31618000,0,0.326512,0.326512,,,,,,,,1,0,0,0
2572,2019Q2,DBS BANK INDIA LTD.,174173704000,174173704000,0,6220522000,6220522000,0,827785000,827785000,0,5392737000,5392737000,0,0,0,0,3.571447,3.571447,,5441667000,5441667000,0,89.457764,89.457764,,168732037000,168732037000,0,778855000,778855000,0,0.461593,0.461593,,847671000,847671000,0,0.486681,0.486681,,7068193000,7068193000,0,4.058129,4.058129,,0,,,0,,,1,0,0,0
2573,2019Q2,DEUTSCHE BANK AG,500039730000,500039730000,0,13502819000,13502819000,0,5440222000,5440222000,0,7721108000,7721108000,0,341489000,341489000,0,2.700349,2.700349,,7551566000,7551566000,0,55.925848,55.925848,,492488164000,492488164000,0,5951253000,5951253000,0,1.208405,1.208405,,634000,634000,0,0.000127,0.000127,,13503453000,13503453000,0,2.700476,2.700476,,,,,,,,1,0,0,0
2574,2019Q2,DOHA BANK Q.P.S.C,7604100000,7604100000,0,88800000,88800000,0,0,0,0,0,0,0,88800000,88800000,0,1.167791,1.167791,,88800000,88800000,0,100,100,,7515300000,7515300000,0,0,0,0,0,0,,0,0,0,0,0,,88800000,88800000,0,1.167791,1.167791,,,,,,,,1,0,0,0
2575,2019Q2,EMIRATES NBD BANK (P.J.S.C.),9773803000,9773803000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,9773803000,9773803000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2576,2019Q2,FIRST ABU DHABI BANK PJSC,5292069000,5292069000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,5292069000,5292069000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2577,2019Q2,FIRSTRAND BANK LTD,3824197000,3824197000,0,280000000,280000000,0,280000000,280000000,0,0,0,0,0,0,0,7.321799,7.321799,,70000000,70000000,0,25,25,,3754197000,3754197000,0,210000000,210000000,0,5.593739,5.593739,,0,0,0,0,0,,280000000,280000000,0,7.321799,7.321799,,,,,,,,1,0,0,0
2578,2019Q2,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,680167142000,680167142000,0,5548106000,5548106000,0,1458146000,1458146000,0,3315703000,3315703000,0,774257000,774257000,0,0.815697,0.815697,,4270789000,4270789000,0,76.977423,76.977423,,675896353000,675896353000,0,1277317000,1277317000,0,0.188981,0.188981,,0,0,0,0,0,,5548106000,5548106000,0,0.815697,0.815697,,,,,,,,1,0,0,0
2579,2019Q2,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,8013799000,8013799000,0,499764000,499764000,0,0,0,0,499764000,499764000,0,0,0,0,6.236293,6.236293,,499764000,499764000,0,100,100,,7514035000,7514035000,0,0,0,0,0,0,,0,0,0,0,0,,499764000,499764000,0,6.236293,6.236293,,,,,,,,1,0,0,0
2580,2019Q2,INDUSTRIAL BANK OF KOREA,1265759000,1265759000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,1265759000,1265759000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2581,2019Q2,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,132036225000,132036225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,132036225000,132036225000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2582,2019Q2,KEB HANA BANK,6623890000,6623890000,0,535097000,535097000,0,405097000,405097000,0,0,0,0,130000000,130000000,0,8.078289,8.078289,,221068000,221068000,0,41.313631,41.313631,,6402823000,6402823000,0,314029000,314029000,0,4.90454,4.90454,,0,0,0,0,0,,535097000,535097000,0,8.078289,8.078289,,,,,,,,1,0,0,0
2583,2019Q2,KRUNG THAI BANK PUBLIC COMPANY LIMITED,49332000,49332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,49332000,49332000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,0,,,1,0,0,0
2584,2019Q2,MASHREQ BANK PSC,6172711000,6172711000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,6172711000,6172711000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2585,2019Q2,MIZUHO BANK LTD,101973773000,101973773000,0,63400000,63400000,0,0,0,0,0,0,0,63400000,63400000,0,0.062173,0.062173,,63400000,63400000,0,100,100,,101910373000,101910373000,0,0,0,0,0,0,,0,0,0,0,0,,63400000,63400000,0,0.062173,0.062173,,,,,,,,1,0,0,0
2586,2019Q2,MUFG Bank Ltd,127740518000,127740518000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,127740518000,127740518000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,,,0,,,1,0,0,0
2587,2019Q2,NATIONAL AUSTRALIA BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,1,0,0,0
2588,2019Q2,NatWest Markets Plc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,1,0,0,0
2589,2019Q2,PT BANK MAYBANK INDONESIA TBK,940324000,940324000,0,177818000,177818000,0,0,0,0,0,0,0,177818000,177818000,0,18.91029,18.91029,,177818000,177818000,0,100,100,,762506000,762506000,0,0,0,0,0,0,,0,0,0,0,0,,177818000,177818000,0,18.91029,18.91029,,,,,,,,1,0,0,0
2590,2019Q2,Qatar National Bank (Q.P.S.C.),3186875000,3186875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,3186875000,3186875000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2591,2019Q2,SBERBANK,1031963000,1031963000,0,918463000,918463000,0,0,0,0,918463000,918463000,0,0,0,0,89.001544,89.001544,,918463000,918463000,0,100,100,,113500000,113500000,0,0,0,0,0,0,,0,0,0,0,0,,918463000,918463000,0,89.001544,89.001544,,,,,,,,1,0,0,0
2592,2019Q2,SBM BANK (INDIA) LTD.,6600171000,6600171000,0,1426554000,1426554000,0,591048000,591048000,0,835506000,835506000,0,0,0,0,21.613895,21.613895,,978612000,978612000,0,90.507519,90.507519,,5621558000,5621558000,0,447942000,447942000,0,7.968289,7.968289,,0,0,0,0,0,,1426554000,1426554000,0,21.613895,21.613895,,,,,,,,1,0,0,0
2593,2019Q2,SHINHAN BANK,65880836000,65880836000,0,1000000000,1000000000,0,1000000000,1000000000,0,0,0,0,0,0,0,1.517892,1.517892,,150000000,150000000,0,15,15,,65730836000,65730836000,0,850000000,850000000,0,1.293153,1.293153,,0,0,0,0,0,,1000000000,1000000000,0,1.517892,1.517892,,,,,,,,1,0,0,0
2594,2019Q2,SOCIETE GENERALE,17392307000,17392307000,0,790797000,790797000,0,790797000,790797000,0,0,0,0,0,0,0,4.546821,4.546821,,788615000,788615000,0,99.724076,99.724076,,16603692000,16603692000,0,2182000,2182000,0,0.013142,0.013142,,318770000,318770000,0,1.832822,1.832822,,1109567000,1109567000,0,6.379642,6.379642,,0,,,0,,,1,0,0,0
2595,2019Q2,SONALI BANK,250708000,250708000,0,44624000,44624000,0,14054000,14054000,0,1561000,1561000,0,29009000,29009000,0,17.799193,17.799193,,34567000,34567000,0,77.4628,77.4628,,215759000,215759000,0,10057000,10057000,0,4.661219,4.661219,,0,0,0,0,0,,44624000,44624000,0,17.799193,17.799193,,,,,,,,1,0,0,0
2596,2019Q2,STANDARD CHARTERED BANK,715690236000,715690236000,0,64988124000,64988124000,0,8165749000,8165749000,0,42744521000,42744521000,0,14077854000,14077854000,0,9.080482,9.080482,,62040873000,62040873000,0,95.776549,95.776549,,653649363000,653649363000,0,2947251000,2947251000,0,0.450892,0.450892,,0,0,0,0,0,,64988124000,64988124000,0,9.080482,9.080482,,,,,,,,1,0,0,0
2597,2019Q2,SUMITOMO MITSUI BANKING CORPORATION,97694111000,97694111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,97694111000,97694111000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
2598,2019Q2,UNITED OVERSEAS BANK LTD,10397253000,10397253000,0,1551936000,1551936000,0,750000000,750000000,0,801936000,801936000,0,0,0,0,14.926404,14.926404,,1551936000,1551936000,0,100,100,,8845317000,8845317000,0,0,0,0,0,0,,0,0,0,0,0,,1551936000,1551936000,0,14.926404,14.926404,,,,,,,,1,0,0,0
2599,2019Q2,WESTPAC BANKING CORPORATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,1,0,0,0
2600,2019Q2,WOORI BANK,18701726000,18701726000,0,128866000,128866000,0,0,0,0,128866000,128866000,0,0,0,0,0.689059,0.689059,,128866000,128866000,0,100,100,,18572860000,18572860000,0,0,0,0,0,0,,0,0,0,0,0,,128866000,128866000,0,0.689059,0.689059,,,,,,,,1,0,0,0
2601,2019Q2,AXIS BANK LIMITED,4754150800000,5133226200000,379075400000,233474500000,266551000000,33076500000,46392300000,48730500000,2338200000,167794700000,195321700000,27527000000,19287500000,22498800000,3211300000,4.910961,5.19266,8.725573,136998900000,160121900000,23123000000,75.330275,77.16672,86.732116,4616807700000,4972760100000,355952400000,96397000000,106350500000,9953500000,2.087958,2.138661,2.796301,9955500000,9955500000,0,0.209406,0.193942,0,243430000000,276506500000,33076500000,5.120368,5.386603,8.725573,0,,0,0,,0,0,1,0,0
2602,2019Q2,BANDHAN BANK LIMITED,421044371000,421044371000,0,8509920000,8509920000,0,7733296000,7733296000,0,776624000,776624000,0,0,0,0,2.021146,2.021146,,6187355000,6187355000,0,81.943187,81.943187,,414857016000,414857016000,0,2322565000,2322565000,0,0.559847,0.559847,,0,0,0,0,0,,8509920000,8509920000,0,2.021146,2.021146,,,,,,,,0,1,0,0
2603,2019Q2,CITY UNION BANK LIMITED,322294941000,322294941000,0,10762158000,10762158000,0,5384140000,5384140000,0,5274995000,5274995000,0,103023000,103023000,0,3.339226,3.339226,,4762556000,4762556000,0,65.074168,65.074168,,317510263000,317510263000,0,5999602000,5999602000,0,1.889577,1.889577,,1104748000,1104748000,0,0.342775,0.342775,,11866906000,11866906000,0,3.682002,3.682002,,,,,,,,0,1,0,0
2604,2019Q2,CSB BANK LIMITED,109021473000,109021473000,0,5134123000,5134123000,0,1536352000,1536352000,0,3539386000,3539386000,0,58385000,58385000,0,4.709277,4.709277,,2931276000,2931276000,0,57.783286,57.783286,,106052246000,106052246000,0,2167458000,2167458000,0,2.043764,2.043764,,216384000,216384000,0,0.198478,0.198478,,5350507000,5350507000,0,4.907755,4.907755,,,,,,,,0,1,0,0
2605,2019Q2,DCB BANK LIMITED,243299300000,243299300000,0,4764000000,4764000000,0,2785800000,2785800000,0,1976200000,1976200000,0,2000000,2000000,0,1.958082,1.958082,,2805700000,2805700000,0,75.651817,75.651817,,240443300000,240443300000,0,1958300000,1958300000,0,0.814454,0.814454,,565700000,565700000,0,0.232512,0.232512,,5329700000,5329700000,0,2.190594,2.190594,,,,,,,,0,1,0,0
2606,2019Q2,FEDERAL BANK LTD,1114445209000,1137174043000,22728834000,33946910000,33946910000,0,9819287000,9819287000,0,20979196000,20979196000,0,3148427000,3148427000,0,3.046082,2.985199,0,16850666000,16850666000,0,67.408938,67.408938,,1097087768000,1119816602000,22728834000,16728291000,16728291000,0,1.524791,1.493842,0,6196731000,6196731000,0,0.556037,0.544924,0,40143641000,40143641000,0,3.602119,3.530123,0,,,,,,,0,1,0,0
2607,2019Q2,HDFC BANK LTD.,8144595782000,8378490500000,233894718000,116524353000,116756958000,232605000,66255565000,66255565000,0,38852707000,39085312000,232605000,11416081000,11416081000,0,1.430695,1.393532,0.099449,80600914000,80833519000,232605000,69.478708,69.539513,100,8063636056000,8297298169000,233662113000,35564738000,35564738000,0,0.441051,0.42863,0,605515000,605515000,0,0.007435,0.007227,0,117129868000,117362473000,232605000,1.43813,1.400759,0.099449,0,,0,0,,0,0,1,0,0
2608,2019Q2,ICICI BANK LIMITED,5572727437000,6259350661000,686623224000,336809555000,451474917000,114665362000,41321404000,47865244000,6543840000,272423188000,376399814000,103976626000,23064963000,27209859000,4144896000,6.043891,7.212808,16.699896,244012256000,334235307000,90223051000,81.776796,83.368314,87.509657,5327750626000,5924150799000,596400173000,92794489000,117236800000,24442311000,1.74172,1.978964,4.098307,1221653000,1509014000,287361000,0.021922,0.024108,0.041851,338031208000,452983931000,114952723000,6.065813,7.236916,16.741747,225000000,,,217226000,,,0,1,0,0
2609,2019Q2,IDBI BANK LIMITED,1667666490000,1774151351000,106484860000,445652793000,516576345000,70923552000,52197553000,55372979000,3175426000,375595066000,441411690000,65816624000,17860174000,19791676000,1931502000,26.723137,29.116814,66.604353,353988852000,406933344000,52944492000,88.499043,87.750979,81.674682,1313509870000,1367050238000,53540367000,91653574000,109632633000,17979059000,6.977761,8.019649,33.580381,11373635000,11486138000,112503000,0.682009,0.647416,0.105652,457026428000,528062483000,71036055000,27.405145,29.76423,66.710005,102900000,,0,37600000,,0,0,1,1,0
2610,2019Q2,IDFC FIRST BANK LIMITED,910761523000,910761523000,0,24185625000,24185625000,0,15507125000,15507125000,0,8678500000,8678500000,0,0,0,0,2.655539,2.655539,,12039053000,12039053000,0,50.199414,50.199414,,898719970000,898719970000,0,12146572000,12146572000,0,1.351541,1.351541,,3829143000,3829143000,0,0.420433,0.420433,,28014768000,28014768000,0,3.075972,3.075972,,,,,,,,0,1,0,0
2611,2019Q2,INDUSIND BANK LTD,1900797300000,1953387300000,52590000000,41104700000,41996600000,891900000,31399600000,32291500000,891900000,8017300000,8017300000,0,1687800000,1687800000,0,2.162498,2.149937,1.69595,17968500000,18191500000,223000000,43.713979,43.316602,25.002803,1882828800000,1935195800000,52367000000,23136200000,23805100000,668900000,1.2288,1.230113,1.277331,1517200000,1517200000,0,0.079819,0.07767,0,42621900000,43513800000,891900000,2.242317,2.227607,1.69595,536900000,,0,60000000,,0,0,1,0,0
2612,2019Q2,JAMMU & KASHMIR BANK LTD,711369591000,711369591000,0,60308444000,60308444000,0,16929761000,16929761000,0,40525600000,40525600000,0,2853083000,2853083000,0,8.477793,8.477793,,26564836000,26564836000,0,66.614921,66.614921,,679494474000,679494474000,0,29623002000,29623002000,0,4.359565,4.359565,,34192596000,34192596000,0,4.806587,4.806587,,94501040000,94501040000,0,13.28438,13.28438,,,,,,,,0,1,0,0
2613,2019Q2,KARNATAKA BANK LTD,535249683000,535249683000,0,24375319000,24375319000,0,13165214000,13165214000,0,10736422000,10736422000,0,473683000,473683000,0,4.554009,4.554009,,6483627000,6483627000,0,57.382579,57.382579,,528187968000,528187968000,0,17891692000,17891692000,0,3.387372,3.387372,,3618006000,3618006000,0,0.675947,0.675947,,27993325000,27993325000,0,5.229956,5.229956,,1779600000,,,,,,0,1,0,0
2614,2019Q2,KARUR VYSYA BANK LTD,491816509000,491816509000,0,45108260000,45108260000,0,16447290000,16447290000,0,24918313000,24918313000,0,3742657000,3742657000,0,9.171766,9.171766,,21210530000,21210530000,0,59.051202,59.051202,,469822122000,469822122000,0,23217626000,23217626000,0,4.941791,4.941791,,1359898000,1359898000,0,0.276505,0.276505,,46468158000,46468158000,0,9.448271,9.448271,,546534000,,,-86975000,,,0,1,0,0
2615,2019Q2,KOTAK MAHINDRA BANK LTD.,2071560641000,2111340496000,39779855000,46135193000,46135193000,0,15686800000,15686800000,0,30110179000,30110179000,0,338214000,338214000,0,2.227074,2.185114,0,30113228000,30113228000,0,73.352288,73.352288,,2040518746000,2080298601000,39779855000,15243820000,15243820000,0,0.747056,0.732771,0,1153160000,1153160000,0,0.055666,0.054617,0,47288353000,47288353000,0,2.28274,2.239731,0,,,,,,,0,1,0,0
2616,2019Q2,LAKSHMI VILAS BANK LTD,205563896000,205563896000,0,35565785000,35565785000,0,9301179000,9301179000,0,23101085000,23101085000,0,3163521000,3163521000,0,17.301572,17.301572,,19413666000,19413666000,0,63.076923,63.076923,,185392127000,185392127000,0,15394059000,15394059000,0,8.303513,8.303513,,394809000,394809000,0,0.192061,0.192061,,35960594000,35960594000,0,17.493633,17.493633,,,,,,,,0,1,0,0
2617,2019Q2,NAINITAL BANK LTD,37698290000,37698290000,0,3890140000,3890140000,0,2426455000,2426455000,0,1300175000,1300175000,0,163510000,163510000,0,10.319142,10.319142,,1767981000,1767981000,0,50.442839,50.442839,,35830885000,35830885000,0,2022736000,2022736000,0,5.64523,5.64523,,52676000,52676000,0,0.13973,0.13973,,3942816000,3942816000,0,10.458872,10.458872,,,,,,,,0,1,0,0
2618,2019Q2,RBL BANK LIMITED,555221075000,572542515000,17321440000,7892121000,7892121000,0,4400256000,4400256000,0,3000042000,3000042000,0,491823000,491823000,0,1.421438,1.378434,0,4175652000,4175652000,0,69.130697,69.130697,,551045423000,568366863000,17321440000,3716469000,3716469000,0,0.67444,0.653886,0,216822000,216822000,0,0.039051,0.03787,0,8108943000,8108943000,0,1.460489,1.416304,0,,,,,,,0,1,0,0
2619,2019Q2,SOUTH INDIAN BANK LTD,636515572000,636515572000,0,31542246000,31542246000,0,12600901000,12600901000,0,18806147000,18806147000,0,135198000,135198000,0,4.955456,4.955456,,10194925000,10194925000,0,45.076641,45.076641,,626276974000,626276974000,0,21347321000,21347321000,0,3.408607,3.408607,,2918516000,2918516000,0,0.458514,0.458514,,34460762000,34460762000,0,5.41397,5.41397,,0,,,0,,,0,1,0,0
2620,2019Q2,TAMILNAD MERCANTILE BANK LTD,262171709794.96,262171709794.96,0,12862231979.26,12862231979.26,0,6070399408.83,6070399408.83,0,6159291709.73,6159291709.73,0,632540860.7,632540860.7,0,4.906034,4.906034,,5381747463.06,5381747463.06,0,71.881955,71.881955,,256281419112.69,256281419112.69,0,7097545967.91,7097545967.91,0,2.769434,2.769434,,2007791476.21,2007791476.21,0,0.765831,0.765831,,14870023455.47,14870023455.47,0,5.671864,5.671864,,0,,,0,,,0,1,0,0
2621,2019Q2,THE DHANALAKSHMI BANK LTD,65198038000,65198038000,0,4964795000,4964795000,0,570740000,570740000,0,3114542000,3114542000,0,1279513000,1279513000,0,7.614945,7.614945,,3507145000,3507145000,0,85.377657,85.377657,,61656604000,61656604000,0,1451984000,1451984000,0,2.354953,2.354953,,386802000,386802000,0,0.593272,0.593272,,5351597000,5351597000,0,8.208218,8.208218,,0,,,0,,,0,1,0,0
2622,2019Q2,YES BANK LTD.,2222492364000,2415090799000,192598436000,120920965000,120920965000,0,101324085000,101324085000,0,19596880000,19596880000,0,0,0,0,5.440782,5.006891,0,52088548000,52088548000,0,51.738724,51.738724,,2170403816000,2363002489000,192598436000,68832417000,68832417000,0,3.171411,2.912922,0,0,0,0,0,0,0,120920965000,120920965000,0,5.440782,5.006891,0,4110000000,,,120000000,,,0,1,0,0
2623,2019Q2,ALLAHABAD BANK,1621092168000,1647019539000,25927371000,287034689000,287034689000,0,72159439000,72159439000,0,138894910000,138894910000,0,75980340000,75980340000,0,17.706254,17.427522,0,202760529000,202760529000,0,78.295733,78.575857,100,1415786435000,1441713806000,25927371000,82298456000,82298456000,0,5.812915,5.708377,0,5490881000,5490881000,0,0.338715,0.333383,0,292525570000,292525570000,0,18.044968,17.760905,0,,,,,,,0,0,1,0
2624,2019Q2,ANDHRA BANK,1802578635000,1802578635000,0,296359876000,296359876000,0,42064579000,42064579000,0,228040746000,228040746000,0,26254551000,26254551000,0,16.440885,16.440885,,205407136000,205407136000,0,74.446398,74.446398,,1596697119000,1596697119000,0,90562460000,90562460000,0,5.671862,5.671862,,3112200000,3112200000,0,0.172653,0.172653,,299472076000,299472076000,0,16.613537,16.613537,,0,,,0,,,0,0,1,0
2625,2019Q2,BANK OF BARODA,5714848153000,6781425069000,1066576916000,617739980000,697139542000,79399562000,149626101000,159146192000,9520091000,418319605000,440059846000,21740241000,49794274000,97933504000,48139230000,10.809386,10.280133,7.444335,378377977000,443619129000,65241152000,76.499765,77.341539,85.816121,5330543511000,6331808606000,1001265095000,236164541000,250322950000,14158409000,4.430403,3.953419,1.414052,34750360000,45108311000,10357951000,0.608071,0.665175,0.97114,652490340000,742247853000,89757513000,11.417457,10.945308,8.415475,,,,,,,0,0,1,0
2626,2019Q2,BANK OF INDIA,3241980492000,3760782573000,518802081000,527920700000,620683993000,92763293000,104294200000,105861588000,1567388000,294268900000,348827641000,54558741000,129357600000,165994764000,36637164000,16.283895,16.504118,17.880285,339564000000,406194824000,66630824000,77.331156,76.714985,71.828869,2877495232000,3329666489000,452171257000,166750840000,192883309000,26132469000,5.795,5.792872,5.77933,27744898000,28253864000,508966000,0.855801,0.751276,0.098104,555665598000,648937857000,93272259000,17.139696,17.255394,17.97839,0,,0,0,,0,0,0,1,0
2627,2019Q2,BANK OF MAHARASHTRA,930315800000,930315800000,0,166495800000,166495800000,0,43105600000,43105600000,0,113371000000,113371000000,0,10019200000,10019200000,0,17.896697,17.896697,,115907500000,115907500000,0,81.161454,81.161454,,812050000000,812050000000,0,48562700000,48562700000,0,5.98026,5.98026,,6588000000,6588000000,0,0.708147,0.708147,,173083800000,173083800000,0,18.604844,18.604844,,0,,,0,,,0,0,1,0
2628,2019Q2,CANARA BANK,4235482247000,4492902558000,257420311000,363102000000,393990100000,30888100000,105353200000,108105000000,2751800000,257748800000,285885100000,28136300000,0,0,0,8.572861,8.769166,11.999092,158382435000,160494427000,2111992000,70.902223,68.219299,7.62555,4072389706000,4327681201000,255291495000,204719565000,233495673000,28776108000,5.027013,5.395399,11.271863,52093700000,52430173000,336473000,1.229936,1.166955,0.13071,415195700000,446420273000,31224573000,9.802796,9.936122,12.129802,0,,,0,,,0,0,1,0
2629,2019Q2,CENTRAL BANK OF INDIA,1651021400000,1651021400000,0,329084400000,329084400000,0,59298800000,59298800000,0,245377600000,245377600000,0,24408000000,24408000000,0,19.93217,19.93217,,202652800000,202652800000,0,77.883245,77.883245,,1434535400000,1434535400000,0,112598500000,112598500000,0,7.849127,7.849127,,17037100000,17037100000,0,1.031913,1.031913,,346121500000,346121500000,0,20.964083,20.964083,,2510400000,,,-211800000,,,0,0,1,0
2630,2019Q2,CORPORATION BANK,1354424111000,1354424111000,0,209130757000,209130757000,0,48719117000,48719117000,0,153844580000,153844580000,0,6567060000,6567060000,0,15.440567,15.440567,,137258346000,137258346000,0,82.893882,82.893882,,1214368547000,1214368547000,0,71872411000,71872411000,0,5.918501,5.918501,,10296224000,10296224000,0,0.760192,0.760192,,219426981000,219426981000,0,16.200759,16.200759,,,,,,,,0,0,1,0
